,Company,TypeName,RAM(GB),OpSys,Weight(kg),TouchScreen,IPS,PPI,CPU,HDD,SSD,GPU Brand,Price(€)
1200,Dell,Notebook,4,Windows,2.3,0,0,100.45466986113651,Intel Core i3,0,128,AMD,294.312331728
1201,Lenovo,Notebook,8,Other,2.2,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,370.98688708799995
1202,Dell,2 in 1 Convertible,16,Windows,2.0,1,0,141.21199808219862,Intel Core i7,0,512,Intel,757.8984895200001
1203,Dell,Ultrabook,16,Windows,1.2,1,0,276.053530085501,Intel Core i7,0,512,Intel,1580.67544896
1204,Asus,Gaming,8,Windows,2.2,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,689.4811939680001
1205,Dell,Notebook,8,Windows,2.36,0,0,141.21199808219862,Intel Core i5,0,256,AMD,524.335997808
1206,HP,Notebook,8,Windows,1.91,0,0,100.45466986113651,Intel Core i5,0,256,Intel,341.496673488
1207,Lenovo,Notebook,4,Windows,2.2,0,0,100.45466986113651,AMD,500,0,AMD,176.35147732800002
1208,Acer,Notebook,8,Windows,3.3,0,0,106.11306214269258,Intel Core i3,1000,0,Nvidia,370.98688708799995
1209,Asus,Gaming,16,Windows,2.2,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,1444.430662128
1210,Apple,Ultrabook,8,MacOS,0.92,0,1,226.41554716935852,Other Intel,0,0,Intel,754.359663888
1211,Asus,Notebook,16,Windows,2.2,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,1031.567671728
1212,MSI,Gaming,16,Windows,2.43,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,1149.52262808528
1213,Dell,2 in 1 Convertible,8,Windows,2.191,1,1,141.21199808219862,Intel Core i5,0,256,Intel,589.214467728
1214,Asus,Gaming,16,Windows,2.9,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,1149.528526128
1215,Acer,Netbook,2,Other,1.3,0,0,135.0942111925629,Other Intel,0,32,Intel,102.62594332799999
1216,Acer,Notebook,4,Windows,3.3,0,0,106.11306214269258,Intel Core i3,1000,0,Nvidia,352.70295465600003
1217,Lenovo,Notebook,8,Other,2.8,0,0,106.11306214269258,Intel Core i5,1000,0,Intel,317.904502608
1218,Lenovo,Gaming,8,Windows,2.6,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,750.2310339840001
1219,Acer,2 in 1 Convertible,8,Windows,1.2,1,1,157.3505121487356,Intel Core i7,0,256,Intel,677.685108528
1220,Lenovo,Notebook,8,Windows,2.3,0,1,141.21199808219862,Intel Core i7,0,256,Intel,901.810731888
1221,MSI,Gaming,8,Windows,2.2,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,870.6159839419199
1222,HP,Notebook,6,Windows,2.1,0,0,141.21199808219862,AMD,1000,0,AMD,312.006459888
1223,Dell,Ultrabook,8,Windows,1.26,1,0,176.23257360658386,Intel Core i5,0,256,Intel,1010.5529455166401
1224,Dell,2 in 1 Convertible,4,Windows,2.08,1,0,146.86047800548656,Intel Core i3,500,0,Intel,300.21037444800004
1225,Asus,Notebook,4,Windows,2.65,0,0,100.45466986113651,Other Intel,1000,0,Intel,182.24952004800002
1226,Dell,Ultrabook,8,Windows,1.29,1,0,276.053530085501,Intel Core i7,0,256,Intel,871.140909744
1227,Dell,Notebook,4,Linux,2.18,0,0,100.45466986113651,Intel Core i5,1000,0,Intel,307.79525738592
1228,Lenovo,Gaming,16,Windows,2.6,1,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,606.908595888
1229,MSI,Gaming,8,Windows,2.2,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,677.685108528
1230,Lenovo,Netbook,16,Windows,1.3,1,1,176.23257360658386,Intel Core i7,0,512,Intel,973.1770488000001
1231,Razer,Gaming,16,Windows,1.95,0,0,157.3505121487356,Intel Core i7,0,1000,Nvidia,2063.725147728
1232,Dell,Notebook,8,Windows,2.3,1,0,100.45466986113651,Intel Core i3,1000,0,Intel,276.62410161072
1233,MSI,Gaming,16,Windows,2.7,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,942.5072266560001
1234,Apple,Ultrabook,4,MacOS,1.08,0,0,135.0942111925629,Intel Core i5,0,0,Intel,565.622296848
1235,HP,Notebook,4,Windows,2.1,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,281.926442016
1236,HP,Ultrabook,8,Windows,1.54,0,0,209.8006828649808,Intel Core i7,0,256,Intel,1296.5018526676802
1237,Dell,Notebook,4,Windows,2.24,0,0,100.45466986113651,Intel Core i5,500,0,Intel,434.685748464
1238,MSI,Gaming,8,Windows,2.3,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,689.4811939680001
1239,Lenovo,Notebook,16,Windows,1.4,0,1,165.6321180513006,Intel Core i7,0,512,Intel,884.1166037280001
1240,Lenovo,Notebook,6,Windows,2.2,0,0,141.21199808219862,AMD,0,256,AMD,352.44933881904
1241,Asus,Ultrabook,8,Windows,1.45,0,0,165.6321180513006,Intel Core i7,0,256,Intel,754.9494681599999
1242,Acer,Notebook,4,Linux,2.4,0,0,100.45466986113651,Intel Core i3,500,0,Intel,213.39118560960003
1243,Dell,2 in 1 Convertible,16,Windows,2.77,1,0,127.33567457123111,Intel Core i7,0,512,Nvidia,1061.057885328
1244,HP,Notebook,4,Windows,1.54,0,0,157.3505121487356,Intel Core i5,0,256,Intel,648.77880115728
1245,Asus,Gaming,16,Windows,2.5,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,943.6868352
1246,Dell,Notebook,4,Windows,1.6,0,0,111.93520355955211,Intel Core i5,500,0,Intel,516.078738
1247,Asus,Gaming,16,Windows,2.34,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,1371.2949324
1248,Lenovo,Notebook,8,Other,2.3,0,1,141.21199808219862,Intel Core i5,0,256,Intel,337.957847856
1249,Dell,2 in 1 Convertible,8,Windows,1.24,1,0,276.053530085501,Intel Core i5,0,256,Intel,1069.315145136
1250,Dell,Notebook,4,Linux,2.2,0,0,100.45466986113651,Other Intel,500,0,Intel,191.09658412800002
1251,HP,Notebook,4,Windows,1.86,0,0,100.45466986113651,AMD,500,0,AMD,235.33190452800002
1252,Lenovo,Notebook,6,Windows,2.4,0,0,141.21199808219862,Intel Core i3,0,128,Nvidia,335.598630768
1253,Lenovo,Notebook,8,Windows,1.9,0,1,157.3505121487356,Intel Core i5,0,256,Intel,632.2701795840001
1254,Dell,Notebook,4,Windows,2.2,0,0,100.45466986113651,Other Intel,500,0,Intel,261.86719872528
1255,Asus,Notebook,4,Windows,2.0,0,0,100.45466986113651,Other Intel,1000,0,Intel,199.94364820799998
1256,Asus,Gaming,16,Windows,4.0,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia,1120.6281168
1257,Dell,Notebook,4,Windows,2.29,0,0,100.45466986113651,Intel Core i3,500,0,Intel,289.00409328
1258,Lenovo,Notebook,8,Windows,2.32,0,0,141.21199808219862,Intel Core i7,0,0,AMD,527.87482344
1259,MSI,Gaming,8,Windows,2.4,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,724.869450288
1260,Lenovo,2 in 1 Convertible,4,Windows,1.8,1,0,157.3505121487356,Intel Core i5,0,128,Intel,491.31285661872
1261,Asus,Ultrabook,8,Windows,1.2,0,1,165.6321180513006,Other Intel,0,512,Intel,429.96731428800007
1262,Dell,Notebook,6,Windows,2.3,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,270.72016084800003
1263,Acer,Notebook,4,Linux,2.4,0,0,100.45466986113651,Other Intel,500,0,Intel,170.453434608
1264,Dell,Notebook,2,Windows,2.2,0,0,100.45466986113651,Other Intel,500,0,Intel,223.535819088
1265,Lenovo,Notebook,8,Windows,2.6,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,530.234040528
1266,HP,Notebook,6,Windows,2.04,0,0,141.21199808219862,AMD,0,0,AMD,324.38645155728
1267,Dell,Notebook,8,Linux,2.3,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,475.37634518928
1268,HP,Netbook,2,Windows,1.17,0,0,135.0942111925629,Other Intel,0,0,Intel,123.26909284800001
1269,Asus,Notebook,4,Windows,2.2,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,424.84781320703996
1270,Lenovo,2 in 1 Convertible,4,Windows,1.8,1,1,157.3505121487356,Intel Core i7,0,128,Intel,376.295125536
1271,Lenovo,2 in 1 Convertible,16,Windows,1.3,1,1,276.053530085501,Intel Core i7,0,512,Intel,884.1166037280001
1272,Lenovo,Notebook,2,Windows,1.5,0,0,111.93520355955211,Other Intel,0,0,Intel,135.06517828800003
1273,HP,Notebook,6,Windows,2.19,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,450.610463808
1274,Asus,Notebook,4,Windows,2.2,0,0,100.45466986113651,Other Intel,500,0,Intel,217.637776368
1275,Asus,Ultrabook,8,Windows,1.2,0,1,165.6321180513006,Other Intel,0,512,Intel,429.96731428800007
1276,Dell,Notebook,6,Windows,2.3,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,270.72016084800003
1277,Acer,Notebook,4,Linux,2.4,0,0,100.45466986113651,Other Intel,500,0,Intel,170.453434608
1278,Dell,Notebook,2,Windows,2.2,0,0,100.45466986113651,Other Intel,500,0,Intel,223.535819088
1279,Lenovo,Notebook,8,Windows,2.6,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,530.234040528
1280,HP,Notebook,6,Windows,2.04,0,0,141.21199808219862,AMD,0,0,AMD,324.38645155728
1281,Dell,Notebook,8,Linux,2.3,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,475.37634518928
1282,HP,Netbook,2,Windows,1.17,0,0,135.0942111925629,Other Intel,0,0,Intel,123.26909284800001
1283,Asus,Notebook,4,Windows,2.2,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,424.84781320703996
1284,Lenovo,2 in 1 Convertible,4,Windows,1.8,1,1,157.3505121487356,Intel Core i7,0,128,Intel,376.295125536
1285,Lenovo,2 in 1 Convertible,16,Windows,1.3,1,1,276.053530085501,Intel Core i7,0,512,Intel,884.1166037280001
1286,Lenovo,Notebook,2,Windows,1.5,0,0,111.93520355955211,Other Intel,0,0,Intel,135.06517828800003
1287,HP,Notebook,6,Windows,2.19,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,450.610463808
1288,Asus,Notebook,4,Windows,2.2,0,0,100.45466986113651,Other Intel,500,0,Intel,217.637776368
1289,Asus,Ultrabook,8,Windows,1.2,0,1,165.6321180513006,Other Intel,0,512,Intel,429.96731428800007
1290,Dell,Notebook,6,Windows,2.3,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,270.72016084800003
1291,Acer,Notebook,4,Linux,2.4,0,0,100.45466986113651,Other Intel,500,0,Intel,170.453434608
1292,Dell,Notebook,2,Windows,2.2,0,0,100.45466986113651,Other Intel,500,0,Intel,223.535819088
1293,Lenovo,Notebook,8,Windows,2.6,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,530.234040528
1294,HP,Notebook,6,Windows,2.04,0,0,141.21199808219862,AMD,0,0,AMD,324.38645155728
1295,Dell,Notebook,8,Linux,2.3,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,475.37634518928
1296,HP,Netbook,2,Windows,1.17,0,0,135.0942111925629,Other Intel,0,0,Intel,123.26909284800001
1297,Asus,Notebook,4,Windows,2.2,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,424.84781320703996
1298,Lenovo,2 in 1 Convertible,4,Windows,1.8,1,1,157.3505121487356,Intel Core i7,0,128,Intel,376.295125536
1299,Lenovo,2 in 1 Convertible,16,Windows,1.3,1,1,276.053530085501,Intel Core i7,0,512,Intel,884.1166037280001
1300,Lenovo,Notebook,2,Windows,1.5,0,0,111.93520355955211,Other Intel,0,0,Intel,135.06517828800003
1301,HP,Notebook,6,Windows,2.19,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,450.610463808
1302,Asus,Notebook,4,Windows,2.2,0,0,100.45466986113651,Other Intel,500,0,Intel,217.637776368
